Frequency (Hz),Amplitude
1.1369434876897562e-05,6088.761435278109
1.1385380788365861e-05,2374.1571303640726
1.1401326699834162e-05,5530.805772437204
1.1417272611302462e-05,3795.5279465651784
1.1433218522770761e-05,6885.449707948005
1.144916443423906e-05,9844.192050407904
1.146511034570736e-05,3842.794216119293
1.148105625717566e-05,8292.533781785402
1.1497002168643959e-05,11820.99894194673
1.1512948080112258e-05,10090.856422445364
1.1528893991580558e-05,9437.102204672155
1.1544839903048857e-05,9689.67152848092
1.1560785814517157e-05,26907.16463796134
1.1576731725985456e-05,135601.6819136565
1.1592677637453756e-05,16586.66315124095
1.1608623548922055e-05,23784.24359138274
1.1624569460390355e-05,14887.264880681825
1.1640515371858654e-05,2864.8112704373093
1.1656461283326953e-05,3447.215951373851
1.1672407194795253e-05,8741.821825385452
1.1688353106263552e-05,3722.6827017958094
1.1704299017731852e-05,4337.985157970376
1.1720244929200151e-05,8937.230692702136
1.173619084066845e-05,3891.6455496811627
1.1752136752136752e-05,1401.5131842130493
1.1768082663605051e-05,6066.16702212325
1.178402857507335e-05,396.61551822148334
1.179997448654165e-05,4398.890719443027
1.181592039800995e-05,7424.782032597809
1.1831866309478249e-05,4852.350658822428
1.1847812220946548e-05,4850.715324132341
1.1863758132414848e-05,4978.396598534352
1.1879704043883147e-05,3582.085340974951
1.1895649955351447e-05,6012.717999567899
1.1911595866819746e-05,1802.5095628226481
1.1927541778288046e-05,7900.17730547918
1.1943487689756345e-05,1516.8814773523654
1.1959433601224645e-05,3988.8774760649694
1.1975379512692944e-05,6602.142545384629
1.1991325424161243e-05,2032.565253256124
1.2007271335629543e-05,640.6334254739478
1.2023217247097842e-05,7673.213892126071
1.2039163158566142e-05,2579.677163320121
1.2055109070034441e-05,12569.92315870603
1.207105498150274e-05,3225.947899192654
1.2087000892971042e-05,4427.2395855933155
1.2102946804439341e-05,642.5602537308126
1.211889271590764e-05,5240.487580617955
1.213483862737594e-05,8013.440930734175
1.215078453884424e-05,4153.697252187222
1.2166730450312539e-05,4365.942691103233
1.2182676361780839e-05,1705.1054551671086
1.2198622273249138e-05,3812.861826567256
1.2214568184717437e-05,2234.209316706868
1.2230514096185737e-05,3562.6486767384176
1.2246460007654036e-05,4140.359612631077
1.2262405919122336e-05,1778.9550607565102
1.2278351830590635e-05,2356.7512460845605
1.2294297742058935e-05,4827.741186478938
1.2310243653527234e-05,7523.933321112471
1.2326189564995534e-05,1766.889541830812
1.2342135476463833e-05,4714.693278386373
1.2358081387932132e-05,5567.309579241477
1.2374027299400432e-05,4942.911455795625
1.2389973210868731e-05,5226.718914260526
1.240591912233703e-05,1697.6826762877859
1.2421865033805332e-05,7835.246639424
1.2437810945273631e-05,5940.416978200993
1.2453756856741931e-05,746.3240110026061
1.246970276821023e-05,2645.646946444743
1.248564867967853e-05,8289.091198965296
1.250159459114683e-05,821.7996449385655
1.2517540502615129e-05,2909.282139544538
1.2533486414083428e-05,4859.765943499549
1.2549432325551728e-05,7307.201560943722
1.2565378237020027e-05,4903.560407392849
1.2581324148488326e-05,4530.366687133734
1.2597270059956626e-05,6235.829594464792
1.2613215971424925e-05,3502.1758228462973
1.2629161882893225e-05,1790.0918791996583
1.2645107794361524e-05,2516.3681282704147
1.2661053705829824e-05,3950.7042567854455
1.2676999617298123e-05,2250.4943456618466
1.2692945528766423e-05,5205.42943588502
1.2708891440234722e-05,4312.452813030012
1.2724837351703021e-05,3359.5497251275106
1.2740783263171321e-05,1533.2812278220256
1.2756729174639622e-05,3171.7403256579155
1.2772675086107921e-05,545.3574413774926
1.2788620997576221e-05,3517.6921323328556
1.280456690904452e-05,118.99975900409812
1.282051282051282e-05,6482.0897112259445
1.283645873198112e-05,2307.22473438225
1.2852404643449419e-05,5457.580430755675
1.2868350554917718e-05,1446.66053799583
1.2884296466386018e-05,5648.295078384501
1.2900242377854317e-05,3274.172897580595
1.2916188289322617e-05,1650.6411439017943
1.2932134200790916e-05,1670.2557519861757
1.2948080112259215e-05,4650.812452279375
1.2964026023727515e-05,2849.005514677639
1.2979971935195814e-05,2440.842413793661
1.2995917846664114e-05,1490.3498777670443
1.3011863758132413e-05,3590.6143443198516
1.3027809669600713e-05,2236.4376018601615
1.3043755581069012e-05,4596.425599400879
1.3059701492537312e-05,2898.6717572069356
1.3075647404005611e-05,1838.6134523363444
1.309159331547391e-05,1634.2357964911996
1.3107539226942212e-05,3963.490270822721
1.3123485138410511e-05,2628.586711362819
1.313943104987881e-05,4214.1988940540905
1.315537696134711e-05,768.0319021929633
1.317132287281541e-05,2071.738469970036
1.3187268784283709e-05,3472.997615543955
1.3203214695752008e-05,4497.035016452144
1.3219160607220308e-05,5644.2407979409645
1.3235106518688607e-05,2868.722744680953
1.3251052430156907e-05,3129.2138898879807
1.3266998341625206e-05,720.0985363660069
1.3282944253093505e-05,909.3445824278635
1.3298890164561805e-05,6526.51131301531
1.3314836076030104e-05,3085.820394603425
1.3330781987498404e-05,2061.4757429299034
1.3346727898966703e-05,3158.0314142053444
1.3362673810435003e-05,6087.124723814835
1.3378619721903302e-05,3043.6120756533714
1.3394565633371602e-05,632.8519130296111
1.3410511544839901e-05,3853.6686629017154
1.34264574563082e-05,2432.340599706879
1.3442403367776502e-05,4378.304308569767
1.3458349279244801e-05,1632.6085225089962
1.34742951907131e-05,4859.862963384054
1.34902411021814e-05,3403.1575036895606
1.35061870136497e-05,3672.808343543629
1.3522132925117999e-05,4333.682408200094
1.3538078836586298e-05,4538.1143883771465
1.3554024748054598e-05,4542.583740613993
1.3569970659522897e-05,2611.476358920333
1.3585916570991197e-05,3375.9990224071803
1.3601862482459496e-05,3527.5282165516714
1.3617808393927796e-05,4319.762905412184
1.3633754305396095e-05,2478.7719738922187
1.3649700216864394e-05,2400.524835041766
1.3665646128332694e-05,5036.288021984754
1.3681592039800993e-05,2400.773960824813
1.3697537951269293e-05,2363.6242622689538
1.3713483862737592e-05,2071.3639138870144
1.3729429774205892e-05,891.4711816849674
1.3745375685674191e-05,3135.370056442872
1.376132159714249e-05,2836.357520947662
1.377726750861079e-05,4773.67094884404
1.3793213420079091e-05,3110.374441903294
1.380915933154739e-05,2098.090921167278
1.382510524301569e-05,4633.363075736255
1.384105115448399e-05,1871.63313965823
1.3856997065952289e-05,6527.593778640211
1.3872942977420588e-05,321.34478480688136
1.3888888888888888e-05,1157.4511124448939
1.3904834800357187e-05,2340.5248091703047
1.3920780711825487e-05,3959.4557857276127
1.3936726623293786e-05,2021.4443242136736
1.3952672534762086e-05,3243.2647824055416
1.3968618446230385e-05,3626.4865184232217
1.3984564357698685e-05,3711.978443809184
1.4000510269166984e-05,3694.052491764775
1.4016456180635283e-05,1819.7811860371062
1.4032402092103583e-05,5933.653259845765
1.4048348003571882e-05,3460.058672512094
1.4064293915040182e-05,2966.84569760978
1.4080239826508481e-05,2145.9823123495726
1.409618573797678e-05,2198.561938018108
1.411213164944508e-05,2907.8320759726375
1.4128077560913381e-05,1841.7697002222958
1.414402347238168e-05,846.4858520324204
1.415996938384998e-05,3726.048873716257
1.417591529531828e-05,1053.648800075153
1.4191861206786579e-05,2033.9806437942607
1.4207807118254878e-05,556.7284967519727
1.4223753029723178e-05,1372.9574379061066
1.4239698941191477e-05,5163.1658433911925
1.4255644852659777e-05,1439.9015608644138
1.4271590764128076e-05,2413.8517246788056
1.4287536675596376e-05,2541.8200035601335
1.4303482587064675e-05,4384.107155510466
1.4319428498532975e-05,2531.6421068179097
1.4335374410001274e-05,5165.024884295799
1.4351320321469574e-05,1882.956290393445
1.4367266232937873e-05,3503.199114413663
1.4383212144406172e-05,2332.334448523483
1.4399158055874472e-05,2555.527894931557
1.4415103967342771e-05,330.321647546412
1.443104987881107e-05,1395.907990883991
1.444699579027937e-05,2495.2243625774336
1.4462941701747671e-05,3325.0113758418834
1.447888761321597e-05,1431.6968106393238
1.449483352468427e-05,4687.825953513124
1.451077943615257e-05,814.3763757167828
1.4526725347620869e-05,1436.328983671375
1.4542671259089169e-05,2223.6725404648373
1.4558617170557468e-05,392.2648793858364
1.4574563082025767e-05,1511.34334239231
1.4590508993494067e-05,2943.390833040941
1.4606454904962366e-05,2162.1666237020595
1.4622400816430666e-05,1905.5580775362844
1.4638346727898965e-05,335.56587271235554
1.4654292639367265e-05,827.4481535313853
1.4670238550835564e-05,2682.178756815688
1.4686184462303864e-05,4248.262618734462
1.4702130373772163e-05,2192.499082977898
1.4718076285240462e-05,2478.8848714474316
1.4734022196708762e-05,625.0952136468287
1.4749968108177061e-05,3173.025404397761
1.476591401964536e-05,1421.2633645806075
1.478185993111366e-05,364.2418298119184
1.4797805842581961e-05,2952.466647593693
1.4813751754050261e-05,6786.050616663137
1.482969766551856e-05,2464.2528455179827
1.484564357698686e-05,2814.4084310760454
1.486158948845516e-05,3551.3445802021656
1.4877535399923459e-05,4230.474029919821
1.4893481311391758e-05,1929.4485597112393
1.4909427222860058e-05,1732.0350732183458
1.4925373134328357e-05,2012.9712483657981
1.4941319045796656e-05,2455.484014072678
1.4957264957264956e-05,1635.821175630184
1.4973210868733255e-05,2233.8337552332882
1.4989156780201555e-05,1707.719706396993
1.5005102691669854e-05,1027.6646032005808
1.5021048603138154e-05,1337.7418705194568
1.5036994514606453e-05,1434.34394762066
1.5052940426074753e-05,1963.7989368209494
1.5068886337543052e-05,1738.7563466137553
1.5084832249011351e-05,2131.9596007754503
1.5100778160479651e-05,1387.7698651060746
1.511672407194795e-05,798.4240884009736
1.513266998341625e-05,1224.799100881857
1.5148615894884551e-05,2105.582353795739
1.516456180635285e-05,1905.185814490371
1.518050771782115e-05,2849.6861492073563
1.519645362928945e-05,3773.157422659483
1.5212399540757749e-05,1583.2016400881316
1.5228345452226048e-05,1534.7917236305798
1.5244291363694348e-05,3037.5059846721906
1.5260237275162645e-05,1784.2221546120163
1.5276183186630945e-05,2958.5393872031646
1.5292129098099244e-05,1203.4230172736764
1.5308075009567544e-05,1570.8158775909276
1.5324020921035847e-05,3407.2020657978082
1.5339966832504146e-05,1277.1032142332422
1.5355912743972445e-05,929.6742199887677
1.5371858655440745e-05,1252.250747240165
1.5387804566909044e-05,1384.854586814872
1.5403750478377344e-05,3236.52317401754
1.5419696389845643e-05,2153.350768364196
1.5435642301313943e-05,1604.810658464558
1.5451588212782242e-05,3553.122757615891
1.546753412425054e-05,1685.097183532942
1.548348003571884e-05,2552.7169147027817
1.549942594718714e-05,2218.491056022054
1.551537185865544e-05,2668.470586036177
1.553131777012374e-05,2937.0957480523493
1.554726368159204e-05,273.68992504956515
1.5563209593060338e-05,2054.814281525995
1.5579155504528638e-05,371.06642819207894
1.5595101415996937e-05,1756.3903667128236
1.5611047327465237e-05,1008.4661672417111
1.5626993238933536e-05,3915.112409486723
1.5642939150401836e-05,420.8378471992473
1.5658885061870135e-05,676.9402349627661
1.5674830973338434e-05,2234.183283918637
1.5690776884806734e-05,1556.7310878641279
1.5706722796275033e-05,581.2501786506562
1.5722668707743333e-05,792.2108492803428
1.5738614619211632e-05,3871.184564142804
1.575456053067993e-05,1660.1441413914724
1.577050644214823e-05,1407.3816721251242
1.578645235361653e-05,844.8099916100949
1.580239826508483e-05,1091.6591059288069
1.581834417655313e-05,1122.6838296871022
1.583429008802143e-05,330.37940228238386
1.585023599948973e-05,2511.638889944337
1.5866181910958028e-05,857.9125043152364
1.5882127822426327e-05,219.14645893652192
1.5898073733894627e-05,1233.1256590042722
1.5914019645362926e-05,929.3503400927789
1.5929965556831226e-05,867.6734060067672
1.5945911468299525e-05,3162.1266935175995
1.5961857379767824e-05,3177.5404986674853
1.5977803291236124e-05,2010.7078093327482
1.5993749202704427e-05,2627.0460372100933
1.6009695114172726e-05,2977.2431041162954
1.6025641025641026e-05,1205.5308457219828
1.6041586937109325e-05,1820.983899977519
1.6057532848577625e-05,610.2084611581613
1.6073478760045924e-05,1420.780062103824
1.6089424671514223e-05,766.6492395780787
1.6105370582982523e-05,2214.4005013747396
1.6121316494450822e-05,1298.6338582986882
1.6137262405919122e-05,1247.407486009068
1.615320831738742e-05,1513.59639895907
1.616915422885572e-05,1499.8906166021893
1.618510014032402e-05,1228.437846815278
1.620104605179232e-05,1945.985791636603
1.621699196326062e-05,1784.7590812351286
1.623293787472892e-05,1564.245702124665
1.6248883786197218e-05,2225.38747213926
1.6264829697665517e-05,2608.2695036114774
1.6280775609133817e-05,1774.7846223563877
1.6296721520602116e-05,866.3812749062191
1.6312667432070416e-05,2790.7643506734553
1.6328613343538715e-05,2559.0331884795874
1.6344559255007015e-05,857.6689531499197
1.6360505166475314e-05,1650.5429342253383
1.6376451077943613e-05,3371.6433839125284
1.6392396989411913e-05,1624.743431625155
1.6408342900880212e-05,1730.037874476927
1.6424288812348512e-05,1600.6942850745588
1.644023472381681e-05,1247.381834996345
1.645618063528511e-05,1842.390700172957
1.647212654675341e-05,4375.040153855355
1.648807245822171e-05,3347.432487969468
1.650401836969001e-05,858.2108180081419
1.651996428115831e-05,1508.8472314820622
1.6535910192626608e-05,1761.140572913405
1.6551856104094907e-05,1453.06284927056
1.6567802015563207e-05,870.6444846557225
1.6583747927031506e-05,1804.4114202661694
1.6599693838499806e-05,2318.501020888586
1.6615639749968105e-05,809.0427266170719
1.6631585661436405e-05,2336.0841802358595
1.6647531572904704e-05,752.447417187302
1.6663477484373004e-05,1433.6257203883033
1.6679423395841306e-05,1507.9267056906724
1.6695369307309606e-05,1855.446625811594
1.6711315218777905e-05,3385.237190085619
1.6727261130246205e-05,2038.3819994989956
1.6743207041714504e-05,32.0481994221638
1.6759152953182804e-05,288.67549122073723
1.6775098864651103e-05,2482.9952060618803
1.6791044776119402e-05,1454.7846825886932
1.6806990687587702e-05,1319.366816616329
1.6822936599056e-05,607.0358084321517
1.68388825105243e-05,997.7821187201904
1.68548284219926e-05,515.9152536998134
1.68707743334609e-05,1842.1619657488961
1.68867202449292e-05,2389.733371175973
1.69026661563975e-05,1896.3707168157332
1.6918612067865798e-05,560.0481433138513
1.6934557979334097e-05,1137.7499986946848
1.6950503890802397e-05,1465.7059349630917
1.6966449802270696e-05,1463.7455358100708
1.6982395713738996e-05,740.5316447398717
1.6998341625207295e-05,2099.88226630286
1.7014287536675595e-05,1032.7540975288655
1.7030233448143894e-05,2164.5615314779693
1.7046179359612194e-05,2030.6945990330073
1.7062125271080493e-05,403.70344639622186
1.7078071182548793e-05,761.4667443516174
1.7094017094017092e-05,3228.3096785488847
1.710996300548539e-05,1476.2664140865068
1.712590891695369e-05,1050.1823121596274
1.714185482842199e-05,1237.1578349020501
1.715780073989029e-05,1273.5794282338225
1.717374665135859e-05,2428.0877001073895
1.718969256282689e-05,1438.7395725465558
1.7205638474295188e-05,1165.6928377741956
1.7221584385763488e-05,977.5970811161383
1.7237530297231787e-05,587.2815346128691
1.7253476208700086e-05,2769.0994303554858
1.7269422120168386e-05,1201.4193252866287
1.7285368031636685e-05,2018.3874377135712
1.7301313943104985e-05,948.7383586723732
1.7317259854573284e-05,703.555339494486
1.7333205766041584e-05,1646.2703375257995
1.7349151677509887e-05,1052.9138381289877
1.7365097588978186e-05,500.95801771663304
1.7381043500446485e-05,1057.4356860238204
1.7396989411914785e-05,1488.945785265859
1.7412935323383084e-05,1291.5684952712643
1.7428881234851384e-05,908.1717311442671
1.7444827146319683e-05,588.6275442927144
1.7460773057787983e-05,1255.0505941094698
1.7476718969256282e-05,1887.6172857507256
1.749266488072458e-05,704.0163541695608
1.750861079219288e-05,515.2841395862113
1.752455670366118e-05,1537.3738343031746
1.754050261512948e-05,886.455872838232
1.755644852659778e-05,1699.5923087345714
1.757239443806608e-05,2713.964098568607
1.7588340349534378e-05,1229.128843873616
1.7604286261002678e-05,3819.2700377719443
